name,oldest,youngest,ts_count,refs,rule
Gongwusu,5b,6a,3.0,250,4.9
Hanjiang,5b,6a,3.0,250,4.9
Longtouzhai,5b,6a,3.0,250,4.9
Luohe,5c,5d,1.0,250,4.9
Qilang,5c,5c,0.0,74,4.9
Sheshan,5c,5c,0.0,250,4.9
Shuangjiakou,5b,6a,3.0,250,4.9
Sigang,5b,6a,3.0,250,4.9
Sijiagou,5c,5d,1.0,250,4.9
Taoqupo,5c,5c,0.0,200,4.9
Yingan,5c,5c,0.0,74,4.9
Zatupo,5c,5c,0.0,74,4.9
Chert,5b,6a,3.0,176,4.9
Joes Canyon,5b,6b,4.0,176,4.9
Arthurstown,5b,5c,1.0,124,4.9
Avoca,5b,5c,1.0,124,4.9
Ballyhack,5c,5c,0.0,124,4.9
Ballymoyle,5c,5c,0.0,124,4.9
Ballynaclogh Volcanic,5c,5c,0.0,124,4.9
Bardahessiagh,5b,5c,1.0,124,4.9
Bremore,5c,5c,0.0,124,4.9
Broomfield,5c,5d,1.0,124,4.9
Carrickateane,5b,5d,2.0,124,4.9
Carsphairn Conglomerate,5c,5c,0.0,124,4.9
Ceibwr,5c,5c,0.0,124,4.9
Clashabeema,5c,5c,0.0,124,4.9
Clashford House,5b,5c,1.0,124,4.9
Corona,5c,5c,0.0,124,4.9
Derryveeny,5c,6a,2.0,124,4.9
Drygill Shale,5c,5c,0.0,124,4.9
Dufton Shale,5c,6a,2.0,124,4.9
Fieldstown,5c,5c,0.0,124,4.9
Gorumna,5b,5d,2.0,124,4.9
Grange Allen,5b,5c,1.0,124,4.9
Grey Point,5b,5d,2.0,124,4.9
Knockerk,5b,5c,1.0,124,4.9
Lower Hartfell and Glenkiln Black Mudstone,5b,5d,2.0,124,4.9
Lowther Lodge,5b,5c,1.0,124,4.9
Mottled Siltstone,5b,5c,1.0,124,4.9
Newport,5b,5c,1.0,124,4.9
Poppit,5c,6a,2.0,124,4.9
Portpatrick,5c,5d,1.0,124,4.9
Portrane Volcanic,5b,6a,3.0,124,4.9
Raheen,5c,5c,0.0,124,4.9
Ross,5c,5c,0.0,124,4.9
Shenick's Island,5b,5c,1.0,124,4.9
Solvang,5c,5c,0.0,28,4.9
Lieker,5c,5d,1.0,29,4.9
Mjøsa,5c,5d,1.0,29,4.9
Nerby,5c,5c,0.0,29,4.9
Steinvika,5c,5d,1.0,29,4.9
Eastonian 1,5c,5c,0.0,12,4.9
Russia Upper,5c,5c,0.0,211,4.9
Courval,5c,5c,0.0,340,4.9
Lotbinière,5c,5d,1.0,340,4.9
Sainte-Perpétue,5d,5d,0.0,351,4.9
Sainte-Sabine,5c,5c,0.0,340,4.9
Eastonian 2,5c,5c,0.0,12,4.9
Nowadaga,5c,5c,0.0,158,4.9
Garin,5c,5d,1.0,312,4.9
Grog Brook,5c,6a,2.0,312,4.9
Madawaska Lake,5c,6a,2.0,312,4.9
Calmar K-bentonite,5c,5c,0.0,388,4.9
Cobourgian,5c,5d,1.0,351,4.9
Maravillas,5c,5d,1.0,351,4.9
Winterhouse,5b,5d,2.0,66,4.9
Aketashi,5c,5d,1.0,250,4.9
Chengbu,5c,6a,2.0,250,4.9
Jiangilawan,5c,5d,1.0,250,4.9
Nanshichong,5c,6a,2.0,250,4.9
Uligezhitag,6b,6c,1.0,78,4.9
Schenectady,5c,5c,0.0,158,4.9
Trapiche,5c,6c,4.0,299,4.9
Alexanria Sub,5c,5c,0.0,184,4.9
Brent Sub,5c,5c,0.0,184,4.9
Fulton,5c,5c,0.0,184,4.9
Pioneer Valley Sub,5c,5c,0.0,184,4.9
Snag Creek Sub,5c,5c,0.0,184,4.9
Ra'an,5c,5d,1.0,249,4.9
Kermeur,5c,5d,1.0,238,4.9
Prospekt Quarry,5c,5c,0.0,211,4.9
Rust Quarry,5c,5c,0.0,193,4.9
Spillway,5c,5c,0.0,193,4.9
Denmark,5c,5c,0.0,157,4.9
Grier Lower,5c,5c,0.0,25,4.9
Cummingville,5c,5c,0.0,39,4.9
Kirkfieldian,5b,5c,1.0,39,4.9
Prosser,5c,5c,0.0,39,4.9
Stickley Run,5b,5c,1.0,388,4.9
Harding,5b,5c,1.0,39,4.9
Roughlock,5b,5c,1.0,39,4.9
Acton Scott,5c,5c,0.0,92,4.9
Cheney Longville,5c,5c,0.0,92,4.9
Onny,5c,5d,1.0,92,4.9
Ardwell Farm,5b,5c,1.0,124,4.9
Bay,5c,5d,1.0,124,4.9
Cadnant Shale,5c,5c,0.0,124,4.9
Cascade Conglomerat,5c,5d,1.0,124,4.9
Crosspipes,5c,5c,0.0,124,4.9
Penarwel Mudstone,5c,5d,1.0,124,4.9
South Shore,5c,5d,1.0,124,4.9
Three Mile,5c,5d,1.0,124,4.9
Baksian,5b,5d,2.0,27,4.9
Ardwell Sub_,5b,6a,3.0,241,4.9
Platinhead,5c,5c,0.0,241,4.9
Alternata Limestone,5c,5c,0.0,92,4.9
Gelli-Grin,5c,5c,0.0,92,4.9
Horderley Sandstone,5b,5c,1.0,92,4.9
Chatwall Sandstone,5b,5c,1.0,124,4.9
Craighead,5b,5c,1.0,241,4.9
Cwm Eigiau,5b,5c,1.0,124,4.9
Cymerig Limestone,5c,5c,0.0,124,4.9
Dwyfach,5c,5c,0.0,124,4.9
Gelli-grin Calcareous Ashes,5b,5c,1.0,124,4.9
Kiln,5c,5d,1.0,124,4.9
Llanbedrog Volcanic,5c,5c,0.0,124,4.9
Snowdon Volcanic,5c,5c,0.0,124,4.9
Grefsen K-bentonite,5b,5c,1.0,364,4.9
Sinsen K-bentonite,5b,5c,1.0,364,4.9
Burn Side Conglomerat,5b,5c,1.0,124,4.9
Doon Hill Conglomerate,5b,5c,1.0,124,4.9
Pumphouse,5b,5c,1.0,124,4.9
Tormitchell Conglomerate,5b,5d,2.0,124,4.9
Bays,5b,5c,1.0,178,4.9
Harnagian,5b,5c,1.0,45,4.9
Soudleyan,5b,5c,1.0,45,4.9
Arnestad,5b,5c,1.0,239,4.9
Ristiküla bed 46 K-bentonite,5b,5c,1.0,214,4.9
Glenburrell,5b,5c,1.0,92,4.9
Pont-y-cenant,5b,5c,1.0,92,4.9
Smeathen Wood,5b,5c,1.0,92,4.9
Albany,5b,5c,1.0,124,4.9
Aldress Shale,5b,5c,1.0,124,4.9
Allt Ddu Mudstone,5b,5c,1.0,124,4.9
Assel Conglomerate,5b,5d,2.0,124,4.9
Ballymalone,5b,5c,1.0,124,4.9
Bulthy,5b,5c,1.0,124,4.9
Carrighalia,5b,5c,1.0,124,4.9
Cefn Gwyn Tuff,5b,5c,1.0,124,4.9
Chatwall Flags,5b,5c,1.0,124,4.9
Collon,5b,5c,1.0,124,4.9
Derfel Limestone,5b,5c,1.0,124,4.9
Frondderw Tuff,5b,5c,1.0,124,4.9
Garraun Shale,5b,5c,1.0,124,4.9
Glyn Gower Siltstone,5b,5c,1.0,124,4.9
Hagley Shale,5b,5c,1.0,124,4.9
Hagley Volcanic,5b,5c,1.0,124,4.9
Harnage Shale,5b,5c,1.0,124,4.9
Harthwaite Tuff,5b,5c,1.0,124,4.9
Hill Farm Shale,5b,5c,1.0,124,4.9
Kilmacrea,5b,5c,1.0,124,4.9
Knock Pike Tuff,5b,5c,1.0,124,4.9
Llewelyn Volcanic,5b,5c,1.0,124,4.9
Llyn Conwy,5b,5c,1.0,124,4.9
Lodge Volcanic Upper,5b,5c,1.0,124,4.9
Loftusacre,5b,5c,1.0,124,4.9
Middletown,5b,5c,1.0,124,4.9
Nant Hir Mudstone,5b,5c,1.0,124,4.9
Newtown Head,5b,5c,1.0,124,4.9
Parrog Shales,5b,5c,1.0,124,4.9
Pitts Head Tuff,5b,5c,1.0,124,4.9
Pont-y-Ceunant Ash,5b,5c,1.0,124,4.9
Potts Ghyll,5b,5c,1.0,124,4.9
Stone House Shale,5b,5c,1.0,124,4.9
Whittery Shale,5b,5c,1.0,124,4.9
Whittery Volcanic,5b,5c,1.0,124,4.9
Gisbornian 2,5b,5c,1.0,12,4.9
New Enterprise,5b,5c,1.0,388,4.9
Sairinskii,5b,5c,1.0,196,4.9
Rio Sassito,5b,6c,5.0,359,4.9
Dolborian,5d,5d,0.0,27,4.9
Chota,5b,5c,1.0,65,4.9
Grimstorp K-bentonite,5b,5c,1.0,325,4.9
Hog's Back,5b,5c,1.0,51,4.9
Pamelia,5b,5c,1.0,51,4.9
Bowen,1a,1b,1.0,114,4.9
Wardell,5b,5c,1.0,80,4.9
Witten,5b,5c,1.0,80,4.9
Bestiube,5b,5c,1.0,197,4.9
Anderken,5b,5d,2.0,345,4.9
Amsterdam,5b,5c,1.0,158,4.9
Balmville,5b,5c,1.0,157,4.9
Chaumont,5b,5c,1.0,157,4.9
Kirkfield,5b,5c,1.0,157,4.9
Pawlet,5b,5c,1.0,157,4.9
Rockland,5b,5c,1.0,39,4.9
Acoite,2a,2c,2.0,272,4.9
Yinchufu,1d,1d,0.0,54,4.9
Hølonda Limestone,2c,2c,0.0,379,4.9
Antelope Valley Limestone Maclurites,2c,2c,0.0,160,4.9
Porth Llauog,2c,2c,0.0,355,4.9
Poultney,2a,2c,2.0,146,4.9
Vuelta de Las Tolas,2b,2c,1.0,323,4.9
Molles,2c,2c,0.0,338,4.9
Cwm Clwyd Ash,2c,2c,0.0,240,4.9
Didymograptus bifidus Shale,2c,2c,0.0,240,4.9
Maesgwm Shales,2c,2c,0.0,240,4.9
Emanuel Lower,1a,2c,6.0,77,4.9
Emanuel Middle,2a,2c,2.0,77,4.9
Chewtonian 1,2c,2c,0.0,12,4.9
Stuyvesant Falls,2b,2c,1.0,146,4.9
Marcheta,2a,2c,2.0,281,4.9
Chewtonian 2,2c,2c,0.0,12,4.9
Päite,2c,2c,0.0,334,4.9
Chupin,2a,2c,2.0,328,4.9
Cassinian,1c,2c,4.0,114,4.9
Al Rose,2a,2c,2.0,114,4.9
Epler,1b,2c,5.0,114,4.9
Ninemile,2a,2c,2.0,114,4.9
Padre,2a,2c,2.0,59,4.9
Ranger Peak,2a,2c,2.0,114,4.9
Schoolhouse,1a,2c,6.0,114,4.9
Ship Point 1,1c,2c,4.0,114,4.9
Ship Point 2,1c,2c,4.0,114,4.9
Huntington,1b,2c,5.0,365,4.9
Naylor Ledge,1c,2c,4.0,365,4.9
Chiawang,1b,2c,5.0,250,4.9
Liangchiashan,2a,2c,2.0,250,4.9
Quanhekou,1a,2a,4.0,378,4.9
Shinianpan,2b,2c,1.0,250,4.9
Tachengssu,2b,2c,1.0,250,4.9
Yinchupu,1b,1d,2.0,97,4.9
Zifangzhuang,1a,2c,6.0,250,4.9
Scenic Drive,2a,2c,2.0,207,4.9
Florida Mountain,2c,2c,0.0,207,4.9
Florida,2c,2c,0.0,192,4.9
Grès Armoricain Lower,2b,2c,1.0,238,4.9
Afon Ffinnant,2b,2c,1.0,124,4.9
Aghfarell,1b,2c,5.0,124,4.9
Blaencediw,2b,2c,1.0,124,4.9
Brunel,2b,2c,1.0,124,4.9
Cwm yr Abbey,2b,2c,1.0,124,4.9
Cwmffrydd,2b,2c,1.0,124,4.9
Derry Bay,2a,2c,2.0,124,4.9
Glen Dhoo Flag,2a,2c,2.0,124,4.9
Glion Cam,2b,2c,1.0,124,4.9
Henllan Ash,2b,2c,1.0,124,4.9
Hope Beck,2a,2c,2.0,124,4.9
Horan,2b,2c,1.0,124,4.9
Knock Kilbride Argillites,2b,2c,1.0,124,4.9
Letterbrock,2b,2c,1.0,124,4.9
Mount Partry,2a,2c,2.0,124,4.9
Pinbain Lava,2a,2c,2.0,124,4.9
Rhyd Henllan,2b,2c,1.0,124,4.9
Skird Rocks,2a,2c,2.0,124,4.9
Slockenray Hyaloclastite and Lava,2b,2c,1.0,124,4.9
Tramore Shale,1a,2c,6.0,124,4.9
Fezouata Lower,1b,2a,3.0,249,4.9
Foum Tineslem Silty-Sandy,1b,2c,5.0,238,4.9
Hamra,2a,2c,2.0,238,4.9
Köpingsklint,1a,2c,6.0,36,4.9
Leetse,2a,2c,2.0,350,4.9
Lower Arenigian,2a,2c,2.0,318,4.9
Bendigonian 1,2b,2c,1.0,12,4.9
Datan,2a,2c,2.0,250,4.9
Jinshan,2a,2a,0.0,367,4.9
Tanchiachiao,1b,2c,5.0,250,4.9
Zhaqu,2a,2c,2.0,250,4.9
Kelly Creek,1c,1d,1.0,230,4.9
Ship Point Member A,2a,2c,2.0,42,4.9
Tipperary,2b,2c,1.0,42,4.9
Aorangi Mine,1a,2c,6.0,260,4.9
Rakhmet,2a,2c,2.0,345,4.9
Jeffersonian,1b,1d,2.0,114,4.9
McKelligon,2a,2c,2.0,192,4.9
Mud Springs Mountain,1c,2c,4.0,192,4.9
Pistol Range,2a,2c,2.0,192,4.9
Pistol Range Sandstone,2a,2c,2.0,192,4.9
La Alumbrera,2a,2b,1.0,324,4.9
Florentine Valley,2a,2b,1.0,203,4.9
Charcoal Canyon,2a,2b,1.0,160,4.9
Jefferson City Dolomite,1b,1d,2.0,114,4.9
Kindblade,1b,1d,2.0,114,4.9
Nordporten,1a,2b,5.0,326,4.9
Cotter Dolomite,2a,2b,1.0,114,4.9
Au Train,1b,2b,4.0,114,4.9
Axemann,1c,2b,3.0,114,4.9
Balnakiel,1b,2b,4.0,114,4.9
Cindy,1c,2b,3.0,114,4.9
Goodwin Limestone,1a,2b,5.0,114,4.9
Mascot Dolomite,1c,2b,3.0,114,4.9
Newala Limestone,1c,2b,3.0,114,4.9
Shakopee Dolomite,1b,2b,4.0,114,4.9
Tamarack Canyon Dolomite,1a,2b,5.0,114,4.9
Mascot,1c,2b,3.0,59,4.9
Horn Valley Basal,2a,2b,1.0,215,4.9
Baumann Fjord,2a,2b,1.0,42,4.9
Boat Harbour,2a,2b,1.0,42,4.9
McKay,1a,2b,5.0,42,4.9
Survey Peak,1a,1b,1.0,190,4.9
Nambeet,2a,2b,1.0,220,4.9
Pacoota Sandstone,2a,2b,1.0,220,4.9
Emanuel Upper,2a,2b,1.0,77,4.9
Obispo,1a,2a,4.0,237,4.9
Baumann Fjord B,1c,1d,1.0,114,4.9
Baumann Fjord C,1c,1d,1.0,114,4.9
Chamizal,1c,1d,1.0,114,4.9
Franklin Mountain,1a,1d,3.0,114,4.9
Honeycut,1b,1d,2.0,114,4.9
Kechika,1a,1d,3.0,114,4.9
Kingsport,1b,1d,2.0,114,4.9
McKelligon Canyon,1b,1d,2.0,114,4.9
Nittany Dolomite,1b,1d,2.0,114,4.9
Septembers,1c,1d,1.0,114,4.9
Theresa,1b,1b,0.0,109,4.9
Hastings Creek,1b,1d,2.0,365,4.9
Cool Creek,1b,1b,0.0,113,4.9
Parcha,1c,1d,1.0,272,4.9
Oued Mya,1b,1d,2.0,249,4.9
Argiles d'El Gassi,1b,1d,2.0,249,4.9
Sanrhar,1b,1d,2.0,249,4.9
Coquena,1c,1d,1.0,287,4.9
Tremadoc,1a,1d,3.0,45,4.9
Lancefieldian 2,1b,1d,2.0,12,4.9
Fezouata,1c,1d,1.0,309,4.9
Ballyhoge,1a,1d,3.0,124,4.9
Ballylane,1b,2a,3.0,124,4.9
Bitter Beck,1c,1d,1.0,124,4.9
Bohaun Volcanic,1a,1d,3.0,124,4.9
Cronk Sumark Slate,1c,1d,1.0,124,4.9
Dowery Hill,1c,2a,2.0,124,4.9
Habberley,1b,2a,3.0,124,4.9
Knock Kilbride,1b,1d,2.0,124,4.9
Seamount,1c,2a,2.0,124,4.9
Treffgarn Andesites,1b,1d,2.0,124,4.9
Watch Hill,1c,2a,2.0,124,4.9
Nyaian,1b,1b,0.0,399,4.9
Hagastrand,2a,2a,0.0,29,4.9
El Atchane,1c,2a,2.0,238,4.9
El Gassi,1a,1d,3.0,238,4.9
Vire du Mouflon,1a,2a,4.0,238,4.9
Aspero-Humacha,1a,2a,4.0,273,4.9
San Bernardo,1b,2a,3.0,273,4.9
Tumbaya,1b,2a,3.0,273,4.9
Pacoota sequence 4,1c,2a,2.0,230,4.9
Santed,1c,2a,2.0,263,4.9
Flower's José,1c,1d,1.0,192,4.9
Gasconadian,1a,1d,3.0,386,4.9
Victorio,1b,1d,2.0,192,4.9
Tungtzu Middle,1a,1d,3.0,54,4.9
Tungtzu Upper,1b,1d,2.0,54,4.9
Yinchufu Member 2,1a,1d,3.0,54,4.9
Yinchufu Member 3,1a,1d,3.0,54,4.9
Yinchufu Member 4,1b,1d,2.0,54,4.9
Guotang,1a,1d,3.0,378,4.9
Jueshangou,1a,1d,3.0,378,4.9
Liuchen,1a,1d,3.0,378,4.9
Lohanpo,1a,1d,3.0,378,4.9
Maoping,1a,1d,3.0,378,4.9
Paishuichi,1a,1d,3.0,378,4.9
Panjiazui,1a,1d,3.0,378,4.9
Xinchang,1a,1d,3.0,378,4.9
Tayanza,1c,1d,1.0,346,4.9
Agairya,1a,1d,3.0,281,4.9
Ishpa,1a,1d,3.0,281,4.9
Kamlak,1a,1d,3.0,281,4.9
Talitsa,1a,1d,3.0,281,4.9
Lancefieldian 1a,1c,1d,1.0,230,4.9
Corrie,1a,1a,0.0,232,4.9
Pacoota sequence 3,1a,1d,3.0,230,4.9
Lancefieldian 2b,1c,1d,1.0,230,4.9
Grés de la Darneyre,1b,1d,2.0,248,4.9
Bailongmiao,1a,1d,3.0,250,4.9
Dushuke,1b,1d,2.0,250,4.9
Hangwula,1a,1d,3.0,250,4.9
Jinlonggou,1a,1d,3.0,250,4.9
Liuxia,1a,1d,3.0,"367, 53",4.9
Shuitianhe,1a,1d,3.0,250,4.9
Cieneguillas,1a,1d,3.0,237,4.9
Datson,1a,1a,0.0,232,4.9
Saladilo,1a,1d,3.0,273,4.9
Santa Rosita,1a,2a,4.0,272,4.9
Roubidoux,1b,1b,0.0,114,4.9
Jose,1b,1b,0.0,56,4.9
Demingian,1b,1d,2.0,386,4.9
Cooks,1b,1b,0.0,207,4.9
Amnodd Shale,1b,1d,2.0,124,4.9
Arenaceous,1b,1d,2.0,124,4.9
Dol-cyn-afon,1b,1d,2.0,124,4.9
Dol-cyn-afon Upper Mudstone,1b,1d,2.0,124,4.9
Dol-cyn-afon Upper Sandstone,1b,1d,2.0,124,4.9
Finny,1b,1d,2.0,124,4.9
Shineton Shale,1a,1d,3.0,124,4.9
Tai-hirion Flags,1b,1d,2.0,124,4.9
Rhobell Volcanic,1b,1d,2.0,124,4.9
Inanin,1b,1d,2.0,346,4.9
Borrachón,1a,1c,2.0,263,4.9
Basisletta,1a,1c,2.0,326,4.9
Spora,1a,1c,2.0,326,4.9
Loparian,1a,1c,2.0,107,4.9
Agalatas,1a,2a,4.0,257,4.9
Nazya,1a,1c,2.0,350,4.9
Rupasca,1a,2a,4.0,290,4.9
Bed 7,1a,1c,2.0,42,4.9
Bed 8,1a,2a,4.0,42,4.9
Brent Island,1a,1c,2.0,42,4.9
Cape Clay,1a,1b,1.0,114,4.9
Copes Bay,1a,1c,2.0,42,4.9
Mingo River,1a,1c,2.0,42,4.9
Rabbit Kettle,1a,1b,1.0,114,4.9
Turner Cliffs,1a,1c,2.0,42,4.9
Middle Tremadocian,1a,1c,2.0,318,4.9
Alum Shale,1a,1a,0.0,37,4.9
Bjørkåsholmen,1a,1a,0.0,276,4.9
Kudata Dolomite,1a,1c,2.0,"77, 71",4.9
Kunian Sandstone,1a,1c,2.0,77,4.9
Tongzi,1a,1c,2.0,77,4.9
Fenxiang,1a,2a,4.0,71,4.9
Floresta-Rupasca,1a,1c,2.0,273,4.9
Lancefieldian 3,2a,2a,0.0,12,4.9
Kaodongkou,2a,2a,0.0,250,4.9
Madaoyu,2a,2a,0.0,250,4.9
Niuweibashan,2a,2a,0.0,250,4.9
Shanpianshan,2a,2a,0.0,250,4.9
Stoneberger Shale,2a,2a,0.0,160,4.9
Jingshan,2a,2a,0.0,53,4.9
Allt Cystanog,2a,2a,0.0,124,4.9
Bolahaul,2a,2a,0.0,124,4.9
Craig Hill Breccia,2a,2a,0.0,124,4.9
Garth Grit,2a,2a,0.0,124,4.9
Graianog Sandstone,2a,2a,0.0,124,4.9
Keristal,2a,2a,0.0,124,4.9
Kilranny Hill,2a,2a,0.0,124,4.9
Ny Garvain,2a,2a,0.0,124,4.9
Ogof Hen,2a,2a,0.0,124,4.9
Peel Volcanic,2a,2a,0.0,124,4.9
Pibwr,2a,2a,0.0,124,4.9
Port Erin,2a,2a,0.0,124,4.9
Stiperstones Quartzite,2a,2a,0.0,124,4.9
Acoite Lower,1b,2a,3.0,237,4.9
Agua y Toro,1b,2a,3.0,237,4.9
Foum Tineslem,1b,2a,3.0,238,4.9
Yingshan,2a,2a,0.0,96,4.9
Takoshkin,2a,2a,0.0,400,4.9
Taohuashi,2a,2a,0.0,374,4.9
Torsugtagh Upper,2a,2a,0.0,78,4.9
Tremadocian Upper,2a,2a,0.0,318,4.9
Setul Limestone,2a,2a,0.0,71,4.9
Lone Mountain,1d,2a,1.0,155,4.9
Cookes,1b,1b,0.0,56,4.9
Crystal Mountain Sandstone,1b,1b,0.0,114,4.9
Baumann Fjord A,1b,1b,0.0,114,4.9
Fimbulfjeld Hiatus,1b,1b,0.0,114,4.9
Gorman,1a,1b,1.0,114,4.9
Hag Hill,1a,1b,1.0,114,4.9
Hitt Canyon,1a,1b,1.0,114,4.9
Longview Limestone,1b,1b,0.0,114,4.9
Sangomore,1b,1b,0.0,114,4.9
McKenzie Hill,1b,1b,0.0,113,4.9
Barn Canyon,1a,1b,1.0,177,4.9
Burnout Canyon,1b,1b,0.0,177,4.9
Red Canyon,1b,1b,0.0,177,4.9
Rio Salinas,1b,1b,0.0,375,4.9
House Limestone,1b,1b,0.0,135,4.9
Sierrite,1b,1b,0.0,56,4.9
Collier Shale,1a,1b,1.0,114,4.9
Gasconade Dolomite,1a,1b,1.0,114,4.9
Cutting,1b,1b,0.0,109,4.9
Shelburne Marble,1b,1b,0.0,109,4.9
Antiklinalbugt,1a,1b,1.0,114,4.9
Blanley Bay,1b,1b,0.0,114,4.9
Bliss,1a,1b,1.0,114,4.9
Chepultepec,1a,1b,1.0,114,4.9
Christian Elv,1b,1b,0.0,114,4.9
Larke Dolomite,1a,1b,1.0,114,4.9
Oneota Dolomite,1a,1b,1.0,114,4.9
Rickenbach,1a,1b,1.0,114,4.9
Sailmhor,1a,1b,1.0,114,4.9
Signal Mountain,1a,1a,0.0,50,4.9
Stonehenge Limestone,1a,1b,1.0,114,4.9
Tanyard,1a,1b,1.0,114,4.9
Turner Cliffs Upper,1b,1b,0.0,114,4.9
Wilberns,1a,1b,1.0,114,4.9
Morgan Corner,1b,1b,0.0,365,4.9
Wallace Creek,1a,1b,1.0,365,4.9
Alfarcito,1a,1b,1.0,290,4.9
Bencorragh,1a,1b,1.0,124,4.9
Dol-cyn-afon Lower Mudstone,1a,1b,1.0,124,4.9
Nant-Ddu,1a,1b,1.0,124,4.9
Tremadoc Shale,1a,1b,1.0,124,4.9
Alum Shale Upper,1a,1b,1.0,276,4.9
Floresta Upper,1a,1b,1.0,276,4.9
Tekhten,5d,6c,3.0,328,4.9
Lancefieldian 1,1a,1b,1.0,12,4.9
Xiadumudi,1a,1b,1.0,250,4.9
Victorio Hills,1b,1b,0.0,207,4.9
Big Hatchet,1b,1b,0.0,192,4.9
Lancefieldian 1b,1b,1b,0.0,230,4.9
Gunter Sandstone,1a,1b,1.0,"385, 59",4.9
Erduqiao,1a,1b,1.0,54,4.9
Caldera,1a,1a,0.0,276,4.9
Cardonal,1a,1a,0.0,274,4.9
Devendeus,1a,1b,1.0,273,4.9
Lower Tremadocian,1a,1a,0.0,318,4.9
Casa Colorada,1a,1b,1.0,290,4.9
Mansian,1a,1a,0.0,107,4.9
Aktau,1a,1a,0.0,345,4.9
Ungur,1a,1a,0.0,345,4.9
Putty Shale,1a,1a,0.0,190,4.9
Loushanguan,1a,1a,0.0,349,4.9
Koporye,1a,1a,0.0,350,4.9
Torsugtagh,1a,1a,0.0,78,4.9
Cass Fjord,1a,1a,0.0,42,4.9
Iscayachi,1a,1a,0.0,237,4.9
Cass Fjord C,1a,1a,0.0,114,4.9
Turner Cliffs Lower,1a,1a,0.0,114,4.9
Cass Fjord D,1a,1a,0.0,114,4.9
San José,1a,1a,0.0,"276, 273",4.9
Dagger Flat,1a,1a,0.0,114,4.9
Guanyintai,1a,1a,0.0,52,4.9
Tungtzu Lower,1a,1a,0.0,54,4.9
Mireles,1a,1a,0.0,252,4.9
Sokoli,1a,1a,0.0,346,4.9
Dictyonema Band,1a,1a,0.0,124,4.9
Dol-cyn-afon Lower Sandstone,1a,1a,0.0,124,4.9
Niobe,1a,1a,0.0,124,4.9
Alum Shale Lower,1a,1a,0.0,276,4.9
Foum Tineslem Glauconitic Shaly,1a,1a,0.0,238,4.9
pre Lancefieldian 1,1a,1a,0.0,12,4.9
Wangjuanshu,1a,1a,0.0,378,4.9
Schaghticoke,1a,1a,0.0,167,4.9
Coquina,1a,1a,0.0,276,4.9
Floresta Lower,1a,1a,0.0,276,4.9
Tosna,1a,1a,0.0,350,4.9
Xilingxia,1a,1a,0.0,61,4.9
Aspero,1a,1a,0.0,276,4.9
Upper Berounian,5d,6a,1.0,321,4.9
Korgessaare,5d,6a,1.0,9,4.9
Meilunai,5d,6a,1.0,10,4.9
Tudulinna,5d,6a,1.0,9,4.9
Quwara,5d,6c,3.0,249,4.9
Rouid-Assa,5d,6a,1.0,249,4.9
Amouguer,5c,6a,2.0,238,4.9
Rosan Limestone,5d,6c,3.0,238,4.9
Rosan Tuff,5d,6c,3.0,238,4.9
Upper Tiouririne,5d,6a,1.0,238,4.9
Moe,5d,6a,1.0,9,4.9
Svedasai,5d,6a,1.0,10,4.9
Halliku,6a,6b,1.0,9,4.9
Jelgava,6a,6b,1.0,9,4.9
Oostriku,6a,6b,1.0,10,4.9
Tootsi,5d,6a,1.0,8,4.9
Saturday Mountain,5c,6a,2.0,361,4.9
Dolbor,5d,6a,1.0,346,4.9
C3,5c,6a,2.0,194,4.9
C4,5c,6a,2.0,194,4.9
C5,5c,6c,4.0,194,4.9
Trentonian,5d,6a,1.0,167,4.9
Chakyrskii,5b,6a,3.0,346,4.9
Padun,5c,6a,2.0,317,4.9
Tajmyr,5c,6c,4.0,346,4.9
Bulukhta,5c,6a,2.0,281,4.9
Sericoidea Mudstone,5b,6a,3.0,241,4.9
Grjazno,5b,6a,3.0,350,4.9
Shundorovo,5b,6a,3.0,350,4.9
Ashgillian,5b,6c,5.0,399,4.9
Abarsaj,6a,6c,2.0,91,4.9
Ktaoua Upper,6a,6b,1.0,238,4.9
Bolindian 1,6a,6a,0.0,12,4.9
Georgian Bay Lower,5d,6b,2.0,63,4.9
Meaford,6a,6b,1.0,63,4.9
Kagawong,6a,6b,1.0,63,4.9
Ka4,6b,6b,0.0,13,4.9
Bighorn Dolomite,5d,6b,2.0,149,4.9
Brainard,6a,6a,0.0,149,4.9
Clermont,6a,6a,0.0,149,4.9
Fort Atkinson,6a,6a,0.0,149,4.9
Sylvan,6a,6a,0.0,149,4.9
Wufeng,6a,6a,0.0,64,4.9
Yinpingshan,6a,6a,0.0,74,4.9
Tierekeawati,6a,6c,2.0,200,4.9
Bétancour River,6a,6a,0.0,340,4.9
Pontgravé River,5d,6a,1.0,340,4.9
Billy's Beck,6a,6b,1.0,124,4.9
Dietkinskii,6a,6c,2.0,346,4.9
Ka3,6a,6a,0.0,13,4.9
Pabos,5d,6c,3.0,312,4.9
Jerrestad,6a,6a,0.0,296,4.9
Hartfell Shale Upper,6a,6c,2.0,92,4.9
Mazury,5d,6a,1.0,240,4.9
Portrane Limestone,6a,6b,1.0,124,4.9
Sholeshook Limestone,5d,6a,1.0,92,4.9
Wolka,5d,6b,2.0,240,4.9
Ayles,6a,6a,0.0,270,4.9
Taconite River,6a,6a,0.0,270,4.9
