name,oldest,refs,ts_count,youngest
Etasje 4cα,Katian,"2, 12, 28, 47",0.0,Katian
Black Tretaspis Shale,Katian,"2, 11, 12, 47, 48",0.0,Katian
Rifle Hill,Katian,"2, 12, 47, 48, 210",0.0,Katian
Sinsinawa,Katian,"2, 12, 47, 48, 210",0.0,Katian
Black Trinucleus Shale,Katian,"2, 11, 12, 47, 48",0.0,Katian
Pointe-Bleue Shales,Katian,"2, 12, 47, 48, 79",0.0,Katian
Gulf Stream,Katian,"2, 12, 47, 48, 137",0.0,Katian
Dobilynė,Katian,"2, 12, 47, 48, 398",0.0,Katian
Amorphognathus superbus,Katian,"2, 12, 400",0.0,Katian
Belonechitina robusta,Katian,"2, 12, 400",0.0,Katian
Conochitina pygmaea / Hercochitina cristata / Ancyrochitlna spongiosa,Katian,"2, 3, 12, 47, 48",0.0,Katian
Slandrom,Katian,"2, 9, 12, 17, 47, 48",0.0,Katian
Kope,Katian,"2, 12, 397",0.0,Katian
Zahořany,Katian,"2, 12, 47, 48, 271",0.0,Katian
Eastonian,Katian,"2, 12, 47, 48",0.0,Katian
Edenian,Katian,"2, 12, 47, 48",0.0,Katian
Streffordian,Katian,"2, 12, 47, 48",0.0,Katian
Fungochitina fungiformis,Katian,"2, 8, 12, 47, 48",0.0,Katian
Archiclimacograptus trubinensis,Katian,"2, 12, 321",0.0,Katian
Crozonaspis dujardini,Katian,"2, 12, 321",0.0,Katian
Deanaspis seunesi,Katian,"2, 12, 321",0.0,Katian
Svobodaina armoricana,Katian,"2, 12, 321",0.0,Katian
Phi Kappa,Katian,"2, 12, 47, 48, 179",0.0,Katian
Yuanbaoshan,Katian,"2, 12, 47, 48, 250",0.0,Katian
C1,Sandbian,"2, 12, 47, 48, 222",1.0,Katian
Fernvale Limestone,Sandbian,"2, 12, 47, 48, 88",1.0,Katian
Cornishville,Sandbian,"2, 12, 222",1.0,Katian
Devils Hollow,Sandbian,"2, 12, 222",1.0,Katian
Hillier,Sandbian,"2, 12, 222",1.0,Katian
Perryville,Sandbian,"2, 12, 222",1.0,Katian
Salvisa,Sandbian,"2, 12, 222",1.0,Katian
Viola,Sandbian,"2, 12, 39, 47, 48",1.0,Katian
Welling,Sandbian,"2, 12, 39, 47, 48",1.0,Katian
Onnian,Katian,"2, 12, 45, 47, 48",0.0,Katian
Tauken,Katian,"2, 12, 47, 48, 67",0.0,Katian
Riadan,Katian,"2, 12, 47, 48, 240",0.0,Katian
Rosan,Katian,"2, 12, 47, 48, 240",0.0,Katian
Schistes de Cosquer,Katian,"2, 12, 47, 48, 240",0.0,Katian
Luohe,Katian,"2, 12, 47, 48, 250",0.0,Katian
Sijiagou,Katian,"2, 12, 47, 48, 250",0.0,Katian
Broomfield,Katian,"2, 12, 47, 48, 124",0.0,Katian
Portpatrick,Katian,"2, 12, 47, 48, 124",0.0,Katian
Lieker,Katian,"2, 12, 29, 47, 48",0.0,Katian
Mjøsa,Katian,"2, 12, 29, 47, 48",0.0,Katian
Steinvika,Katian,"2, 12, 29, 47, 48",0.0,Katian
Lotbinière,Katian,"2, 12, 47, 48, 340",0.0,Katian
Garin,Katian,"2, 12, 47, 48, 312",0.0,Katian
Cobourgian,Katian,"2, 12, 47, 48, 351",0.0,Katian
Maravillas,Hirnantian,"2, 12, 47, 48, 118",0.0,Hirnantian
Aketashi,Katian,"2, 12, 47, 48, 250",0.0,Katian
Jiangilawan,Katian,"2, 12, 47, 48, 250",0.0,Katian
Ra'an,Katian,"2, 12, 249",0.0,Katian
Kermeur,Katian,"2, 12, 47, 48, 238",0.0,Katian
Onny,Katian,"2, 12, 47, 48, 92",0.0,Katian
Bay,Katian,"2, 12, 124",0.0,Katian
Cascade Conglomerat,Katian,"2, 12, 124",0.0,Katian
Penarwel Mudstone,Katian,"2, 12, 47, 48, 124",0.0,Katian
South Shore,Katian,"2, 12, 41, 47, 48",0.0,Katian
Three Mile,Katian,"2, 12, 41, 47, 48",0.0,Katian
Kiln,Katian,"2, 12, 124",0.0,Katian
Lindsay,Katian,"2, 12, 47, 48, 63",0.0,Katian
Penwhapple,Katian,"2, 12, 41, 47, 48",0.0,Katian
Port Cardloch,Katian,"2, 12, 47, 48, 124",0.0,Katian
Kope isotope carbon excursion,Katian,"2, 9, 12, 17",0.0,Katian
Nakkudden,Katian,"2, 12, 17",0.0,Katian
Waynesville isotope carbon excursion,Katian,"2, 9, 12, 17, 46, 47, 48",0.0,Katian
Gully,Katian,"2, 12, 124",0.0,Katian
Myoch,Katian,"2, 12, 41, 47, 48",0.0,Katian
Sericoidea,Katian,"2, 12, 124",0.0,Katian
Moccasin,Katian,"2, 12, 80",0.0,Katian
Sainte-Rosalle,Katian,"2, 12, 47, 48, 340",0.0,Katian
Aubin,Katian,"2, 12, 47, 48, 340",0.0,Katian
Les Fonds,Katian,"2, 12, 47, 48, 340",0.0,Katian
Kentland,Sandbian,"2, 12, 47, 48, 156",1.0,Katian
BC9,Katian,"2, 9, 12, 47, 48",0.0,Katian
Million,Sandbian,"2, 12, 47, 48, 121",1.0,Katian
Catheys,Sandbian,"2, 12, 47, 48, 119",1.0,Katian
Nepean Point,Sandbian,"2, 12, 47, 48, 86",1.0,Katian
Tetreauville,Sandbian,"2, 12, 47, 48, 86",1.0,Katian
Loyal Creek,Sandbian,"2, 12, 47, 48, 189",1.0,Katian
Coburg,Sandbian,"2, 12, 47, 48, 79",1.0,Katian
Don River,Sandbian,"2, 12, 47, 48, 121",1.0,Katian
Sheguindah,Sandbian,"2, 12, 47, 48, 121",1.0,Katian
Cwym-Yr-Eglwys Mudstone,Katian,"2, 12, 47, 48, 92",0.0,Katian
Dinas Island,Katian,"2, 12, 47, 48, 92",0.0,Katian
Bowan Park,Sandbian,"2, 12, 47, 48, 111",1.0,Katian
Canomodine Limestone,Katian,"2, 12, 47, 48, 202",0.0,Katian
Cargo Creek Limestone,Sandbian,"2, 12, 47, 48, 87",1.0,Katian
Glen Bell,Katian,"2, 12, 47, 48, 202",0.0,Katian
Trelawney Clasts,Katian,"2, 12, 47, 48, 202",0.0,Katian
Wistanstow,Katian,"2, 12, 47, 48, 124",0.0,Katian
Clays Ferry,Sandbian,"2, 12, 47, 48, 119",1.0,Katian
Hendersonville,Sandbian,"2, 12, 47, 48, 119",1.0,Katian
Inman,Sandbian,"2, 12, 47, 48, 119",1.0,Katian
Leipers Creek Limestone,Sandbian,"2, 12, 47, 121",1.0,Katian
Mannie Shale,Sandbian,"2, 12, 47, 121",1.0,Katian
Slandrom Limestone,Katian,"2, 12, 41, 47, 48",0.0,Katian
Corner Limestone,Sandbian,"2, 12, 47, 48, 87",1.0,Katian
Masur Limestone,Sandbian,"2, 11, 12, 47, 48",1.0,Katian
Bestorp Limestone,Katian,"2, 12, 47, 48, 315",0.0,Katian
Anastrophia,Katian,"2, 12, 47, 210",0.0,Katian
Clitambonites Upper,Katian,"2, 12, 47, 210",0.0,Katian
Sugarloaf,Katian,"2, 12, 47, 48, 124",0.0,Katian
Barrande's d4,Sandbian,"2, 12, 47, 48, 321",1.0,Katian
Chlustina,Sandbian,"2, 12, 47, 48, 254",1.0,Katian
Humber River,Sandbian,"2, 12, 47, 48, 121",1.0,Katian
Leipers,Sandbian,"2, 12, 47, 48, 119, 121",1.0,Katian
Red Sandstone,Sandbian,"2, 12, 47, 48, 121",1.0,Katian
Nucula,Katian,"2, 12, 47, 48, 210",1.0,Hirnantian
Triplecia,Katian,"2, 12, 47, 48, 210",1.0,Hirnantian
Swan Creek Limestone,Sandbian,"2, 12, 121",1.0,Katian
Pljussa,Katian,"2, 12, 350",0.0,Katian
Collingwood Shale,Sandbian,"2, 12, 47, 48, 79, 86",1.0,Katian
Gloucester,Sandbian,"2, 12, 47, 48, 121, 156",2.0,Hirnantian
Louredo,Katian,"2, 12, 47, 48, 76, 396",0.0,Katian
Esil,Katian,"2, 12, 67",0.0,Katian
Russia Middle,Sandbian,"2, 12, 211",1.0,Katian
Maclurea,Katian,"2, 12, 47, 48, 210",0.0,Katian
Millersburg,Sandbian,"2, 12, 47, 48, 150",1.0,Katian
Tanglewood,Sandbian,"2, 12, 47, 48, 150",1.0,Katian
Montreal,Sandbian,"2, 12, 86",1.0,Katian
Russia Lower,Sandbian,"2, 12, 211",1.0,Katian
Glynboro,Katian,"2, 12, 47, 48, 124",0.0,Katian
Dogs Head,Sandbian,"2, 12, 204",0.0,Sandbian
Cliefden Caves Limestone,Sandbian,"2, 12, 47, 48, 111",1.0,Katian
Reedy Creek Limestone,Sandbian,"2, 12, 47, 48, 202, 228",1.0,Katian
Belubula Limestone,Sandbian,"2, 12, 47, 48, 202",1.0,Katian
Daylesford Limestone,Sandbian,"2, 12, 47, 48, 202",1.0,Katian
Fossil Hill Limestone,Sandbian,"2, 12, 87",0.0,Sandbian
Davys Plains Limestone,Sandbian,"2, 12, 47, 48, 87",1.0,Katian
Glenrae Limestone,Sandbian,"2, 12, 47, 48, 87",1.0,Katian
Lords Siltstone,Katian,"2, 12, 47, 48, 229",0.0,Katian
Mole Creek,Katian,"2, 12, 47, 48, 229",0.0,Katian
Quondong Limestone,Katian,"2, 12, 47, 48, 202",0.0,Katian
Vandon Limestone,Katian,"2, 12, 47, 48, 202",0.0,Katian
Checkers,Katian,"2, 12, 47, 48, 87",0.0,Katian
Mount Lewin Limestone,Katian,"2, 12, 47, 48, 87",0.0,Katian
Trilobite Hill Limestone,Katian,"2, 12, 47, 48, 87",0.0,Katian
Rivoli,Katian,"2, 12, 210, 388",0.0,Katian
Ragdon,Katian,"2, 12, 47, 48, 124",0.0,Katian
Blaen-y-cwm,Katian,"2, 12, 47, 48, 124",0.0,Katian
Eastview,Katian,"2, 12, 47, 48, 86",0.0,Katian
Rakvere carbon isotope excursion,Sandbian,"2, 9, 12",1.0,Katian
Saunja carbon isotope excursion,Sandbian,"2, 9, 12, 47, 48",2.0,Hirnantian
Brayman,Katian,"2, 12, 47, 48, 121",0.0,Katian
Mc Micken Shale,Katian,"2, 12, 47, 48, 156",0.0,Katian
Overflow Creek,Katian,"2, 12, 47, 48, 229",0.0,Katian
Gunningbland,Katian,"2, 12, 47, 48, 111",0.0,Katian
Ballingoole Limestone,Katian,"2, 12, 47, 48, 202",0.0,Katian
Paint Lick,Katian,"2, 12, 47, 48, 121",0.0,Katian
Bloomington Lake,Katian,"2, 12, 47, 48, 142",0.0,Katian
Deep Lakes,Katian,"2, 12, 47, 48, 142",0.0,Katian
Paris Peak,Katian,"2, 12, 47, 48, 142",0.0,Katian
Fusispira,Katian,"2, 12, 47, 48, 210",0.0,Katian
Lingulasma,Katian,"2, 12, 47, 48, 210",0.0,Katian
Whitby Shale,Sandbian,"2, 12, 47, 48, 79",1.0,Katian
Collingwood,Sandbian,"2, 12, 47, 48, 137, 156",1.0,Katian
Liste,Katian,"2, 12, 32, 47, 48",0.0,Katian
Maysville,Sandbian,"2, 12, 47, 48, 121",1.0,Katian
Wekwemikongsing,Sandbian,"2, 12, 47, 48, 121",1.0,Katian
Davys Creek Limestone,Sandbian,"2, 12, 47, 48, 87",1.0,Katian
Large Flat Limestone,Sandbian,"2, 12, 47, 48, 87",1.0,Katian
Boonderoo Limestone,Sandbian,"2, 12, 47, 48, 87",1.0,Katian
Gleesons Limestone,Sandbian,"2, 12, 87",0.0,Sandbian
Kalimna Limestone,Sandbian,"2, 12, 87",0.0,Sandbian
Wyoming Limestone,Sandbian,"2, 12, 87",0.0,Sandbian
Indian Ladder,Sandbian,"2, 12, 47, 48, 189",1.0,Katian
Galets,Sandbian,"2, 12, 47, 48, 79",1.0,Katian
Shipshaw,Sandbian,"2, 12, 47, 48, 79",1.0,Katian
Amorphognathus ordovicicus,Hirnantian,"2, 12, 17, 46, 47, 48",0.0,Hirnantian
Ashgill,Katian,"2, 12, 47, 48",1.0,Hirnantian
Harju,Katian,"2, 12, 47, 48",1.0,Hirnantian
Appendispinograptus supernus,Katian,"2, 12, 47, 48, 329",0.0,Katian
Bumastus,Katian,"2, 12, 47, 48, 346",1.0,Hirnantian
Conochitina scabra,Hirnantian,"2, 12, 17, 47, 48",0.0,Hirnantian
Normalograptus extraordinarius/ Normalograptus ojsuensis/ Normalograptus mirnyensis,Hirnantian,"2, 12, 47, 48, 400",0.0,Hirnantian
Tanuchitina oulebsiri,Hirnantian,"2, 12, 47, 48, 400",0.0,Hirnantian
Guryanovka,Sandbian,"2, 12, 47, 281",1.0,Katian
Veberov,Katian,"2, 12, 47, 48, 328",0.0,Katian
Tekhten,Katian,"2, 12, 47, 48, 281",1.0,Hirnantian
Quwara,Katian,"2, 12, 47, 48, 249",1.0,Hirnantian
Rosan Limestone,Katian,"2, 12, 47, 48, 238",1.0,Hirnantian
Rosan Tuff,Katian,"2, 12, 47, 48, 238",1.0,Hirnantian
Pabos,Katian,"2, 12, 47, 48, 312",1.0,Hirnantian
Maquoketa Shale,Katian,"2, 12, 47, 48",0.0,Katian
Orchard Creek Shale,Katian,"2, 12, 47, 48, 154",1.0,Hirnantian
Dapingzi,Katian,"2, 12, 47, 48, 250",1.0,Hirnantian
Hongshantou,Katian,"2, 12, 47, 48, 250",1.0,Hirnantian
Gortnagleav,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Lackan,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Takche,Hirnantian,"2, 12, 47, 48, 152",0.0,Hirnantian
Waynesville,Katian,"2, 12, 47, 48, 397",0.0,Katian
Cape La Croix Shale,Katian,"2, 12, 47, 48, 154",1.0,Hirnantian
Giradeau Limestone,Hirnantian,"2, 12, 47, 48, 154",0.0,Hirnantian
Leemon,Hirnantian,"2, 12, 47, 48, 154",0.0,Hirnantian
Thebes Sandstone,Katian,"2, 12, 47, 48, 154",1.0,Hirnantian
HICE,Katian,"2, 12, 46, 47, 48",1.0,Hirnantian
Queenston,Katian,"2, 12, 47, 48, 85",1.0,Hirnantian
Cason Shale,Hirnantian,"2, 12, 47, 48, 88",0.0,Hirnantian
Keel,Hirnantian,"2, 12, 47, 48, 88",0.0,Hirnantian
Polk Creek Shale,Katian,"2, 12, 47, 48, 88",1.0,Hirnantian
Uggwa Limestone,Hirnantian,"2, 12, 47, 48, 278",0.0,Hirnantian
Wolayer Limestone,Hirnantian,"2, 12, 47, 48, 278",0.0,Hirnantian
Ärina,Hirnantian,"2, 9, 12, 47, 48",0.0,Hirnantian
Kuldiga,Hirnantian,"2, 9, 12, 47, 48",0.0,Hirnantian
Loka,Hirnantian,"2, 9, 12, 47, 48",0.0,Hirnantian
Saldus,Hirnantian,"2, 9, 12, 48",0.0,Hirnantian
Ely Springs Dolostone,Katian,"2, 12, 39, 47, 48",1.0,Hirnantian
Hanson Creek,Katian,"2, 12, 17, 47, 48",1.0,Hirnantian
Pin,Hirnantian,"2, 12, 47, 48, 152",0.0,Hirnantian
Farka Muth,Hirnantian,"2, 12, 47, 48, 152",0.0,Hirnantian
Barrande's d5,Sandbian,"2, 12, 48, 321",2.0,Hirnantian
Richmond,Katian,"2, 12, 47, 48, 205",1.0,Hirnantian
Queenston Red Shale,Sandbian,"2, 12, 47, 48, 156",2.0,Hirnantian
Skultorp,Hirnantian,"2, 12, 17, 47, 48",0.0,Hirnantian
Gastropod Limestone,Katian,"2, 12, 29, 47, 48",1.0,Hirnantian
Uqua,Katian,"2, 12, 41, 47",0.0,Katian
Akdombak,Katian,"2, 12, 47, 48, 67",1.0,Hirnantian
Oro,Katian,"2, 12, 47, 48, 67",1.0,Hirnantian
Saluda,Katian,"2, 12, 47, 48, 121, 156",1.0,Hirnantian
Laughery,Katian,"2, 12, 47, 48, 121",1.0,Hirnantian
Dillsboro,Katian,"2, 12, 47, 48, 185",1.0,Hirnantian
Tanners Creek,Katian,"2, 12, 47, 48, 170",0.0,Katian
Rouge,Katian,"2, 12, 47, 48, 368",1.0,Hirnantian
Drakes,Katian,"2, 12, 39, 47, 48",1.0,Hirnantian
Blanchester,Katian,"2, 12, 47, 48, 163, 397",1.0,Hirnantian
Clarksville,Katian,"2, 12, 47, 48, 163, 397",1.0,Hirnantian
Fort Ancient,Katian,"2, 12, 47, 48, 163, 397",1.0,Hirnantian
Rowland Lower,Katian,"2, 12, 47, 48, 185",1.0,Hirnantian
Rowland Upper,Katian,"2, 12, 47, 48, 185",1.0,Hirnantian
Cason Oolite,Hirnantian,"2, 12, 47, 48, 186",0.0,Hirnantian
Ideal Quarry,Hirnantian,"2, 12, 47, 48, 186",0.0,Hirnantian
Pettit,Hirnantian,"2, 12, 47, 48, 186",0.0,Hirnantian
Cyrene,Hirnantian,"2, 12, 47, 48, 186",0.0,Hirnantian
Noix,Hirnantian,"2, 12, 47, 48, 186",0.0,Hirnantian
Edgewood,Hirnantian,"2, 12, 47, 48, 186",0.0,Hirnantian
BC16,Hirnantian,"2, 9, 12, 47, 48",0.0,Hirnantian
BC17,Hirnantian,"2, 9, 12, 48",0.0,Hirnantian
Versailles,Katian,"2, 12, 47, 48, 121",1.0,Hirnantian
Röa,Hirnantian,"2, 8, 12, 47, 48",0.0,Hirnantian
Boda Core Facies,Katian,"2, 12, 20, 47, 48",1.0,Hirnantian
Boda Upper,Katian,"2, 12, 20, 47, 48",1.0,Hirnantian
Solvik,Hirnantian,"2, 12, 17, 47, 48",0.0,Hirnantian
Delingde,Katian,"2, 12, 47, 48, 399",1.0,Hirnantian
Grande Coupe,Katian,"2, 12, 47, 48, 368",1.0,Hirnantian
Kharyalakh,Katian,"2, 12, 47, 48, 399",0.0,Katian
C6,Katian,"2, 12, 47, 48, 119",1.0,Hirnantian
Öglunda,Katian,"2, 12, 20, 47, 48",1.0,Hirnantian
Jonstorp Upper,Katian,"2, 12, 20, 47, 48",1.0,Hirnantian
Brookville,Katian,"2, 12, 47, 48, 206",1.0,Hirnantian
Otter Creek,Katian,"2, 12, 47, 48, 206",1.0,Hirnantian
Lower Glyptorthis insculpta,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
Oldenburg,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
Roaring Brook,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
Upper Disturbed,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
Middle Clarksville,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
Stony Hollow Creek,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
Bon Well Hill,Katian,"2, 12, 47, 48, 163, 397",1.0,Hirnantian
Harpers Run,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
Lower Fort Ancient shale,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
South Gate Hill,Katian,"2, 12, 47, 48, 397",1.0,Hirnantian
Southgate Hill,Katian,"2, 12, 47, 48, 163",1.0,Hirnantian
Treptoceras duseri Shale,Katian,"2, 12, 47, 48, 163",1.0,Hirnantian
Cyphotrypa shale,Katian,"2, 12, 47, 48, 163",1.0,Hirnantian
Fisherville coral,Katian,"2, 12, 47, 48, 163",1.0,Hirnantian
Zdice,Sandbian,"2, 12, 48, 321",2.0,Hirnantian
Marble Hill,Katian,"2, 12, 47, 48, 163",1.0,Hirnantian
Tommarp Beds,Hirnantian,"2, 11, 12, 47, 48",0.0,Hirnantian
Red Tetraspis Shale,Katian,"2, 11, 12, 47, 48",1.0,Hirnantian
Öglunda Limestone,Katian,"2, 11, 12, 47, 48",1.0,Hirnantian
Brachiopod Shale,Hirnantian,"2, 11, 12, 47, 48",0.0,Hirnantian
Dalmanitina Beds,Hirnantian,"2, 11, 12, 47, 48",0.0,Hirnantian
Klingkalk,Hirnantian,"2, 11, 12, 47, 48",0.0,Hirnantian
Red Tretaspis Shale,Katian,"2, 11, 12, 47, 48",1.0,Hirnantian
Cincinnatian,Katian,"2, 12, 47, 48",1.0,Hirnantian
Fungochitina spinifera,Hirnantian,"2, 9, 12, 47, 48",0.0,Hirnantian
Kogsta Siltstone,Katian,"2, 12, 47, 48, 322",1.0,Hirnantian
Varnek,Katian,"2, 12, 48, 346",1.0,Hirnantian
Dent,Katian,"2, 12, 48, 92",1.0,Hirnantian
Trapiche,Katian,"2, 12, 48, 299",1.0,Hirnantian
C5,Katian,"2, 12, 47, 48, 194",1.0,Hirnantian
Tajmyr,Katian,"2, 12, 47, 48, 346",1.0,Hirnantian
Cape Limestone,Katian,"2, 12, 47, 48, 154",1.0,Hirnantian
Moldå Limestone,Hirnantian,"2, 12, 47, 48, 212",0.0,Hirnantian
Caspalá,Katian,"2, 12, 48, 272",1.0,Hirnantian
Barn Hills,Katian,"2, 12, 48, 147",1.0,Hirnantian
Floride,Katian,"2, 12, 48, 147",1.0,Hirnantian
Ibex,Katian,"2, 12, 48, 147",1.0,Hirnantian
Lost Canyon,Katian,"2, 12, 48, 147",1.0,Hirnantian
O1,Katian,"2, 12, 48, 147",1.0,Hirnantian
O2,Katian,"2, 12, 48, 147",1.0,Hirnantian
O4,Katian,"2, 12, 48, 147",1.0,Hirnantian
O5,Katian,"2, 12, 48, 147",1.0,Hirnantian
O3,Katian,"2, 12, 48, 147",1.0,Hirnantian
Eden,Sandbian,"2, 12, 47, 48, 121",2.0,Hirnantian
Eden Sandstone,Sandbian,"2, 12, 47, 48, 121",2.0,Hirnantian
Baiyanhuashan Upper,Sandbian,"2, 12, 48, 371",2.0,Hirnantian
Shihuichang,Sandbian,"2, 12, 48, 371",2.0,Hirnantian
Pontesford,Katian,"2, 12, 48, 124",1.0,Hirnantian
Cable Canyon,Katian,"2, 12, 47, 48, 138",1.0,Hirnantian
Cable Canyon Sandstone,Katian,"2, 12, 47, 48, 138",1.0,Hirnantian
Juniata,Sandbian,"2, 12, 47, 48, 121, 137",2.0,Hirnantian
Sequatchie,Sandbian,"2, 12, 47, 48, 119",2.0,Hirnantian
Wykoff Limestone,Sandbian,"2, 12, 47, 48, 121",2.0,Hirnantian
Rock Creek,Katian,"2, 12, 48, 116",1.0,Hirnantian
Burranah,Katian,"2, 12, 48, 231",1.0,Hirnantian
Cheesemans Creek,Katian,"2, 12, 48, 202",1.0,Hirnantian
Tucklan,Katian,"2, 12, 48, 231",1.0,Hirnantian
Dignams Siltstone,Katian,"2, 12, 48, 202",1.0,Hirnantian
Kermeur Upper,Katian,"2, 12, 48, 300",1.0,Hirnantian
Safronovo,Katian,"2, 12, 47, 48, 399",1.0,Hirnantian
Den,Katian,"2, 12, 48, 229",1.0,Hirnantian
Malongulli,Katian,"2, 12, 48, 202",1.0,Hirnantian
Burranah Clasts,Katian,"2, 12, 48, 202",1.0,Hirnantian
Gooandra Volcanics,Katian,"2, 12, 48, 202",1.0,Hirnantian
Gräsgård,Katian,"2, 12, 32, 47, 48",1.0,Hirnantian
Clearview Limestone,Sandbian,"2, 12, 48, 87",2.0,Hirnantian
Downderry Limestone,Sandbian,"2, 12, 48, 87",2.0,Hirnantian
Prabuty Marl and Shale,Katian,"2, 12, 38, 48",1.0,Hirnantian
Margules,Katian,"2, 12, 48, 202",1.0,Hirnantian
Jonstorp Lower,Katian,"2, 12, 17, 20, 47, 48",1.0,Hirnantian
Baiyanhuashan,Sandbian,"2, 12, 48, 371",2.0,Hirnantian
Wagonga,Katian,"2, 12, 47, 48, 202",1.0,Hirnantian
Orneta Grey-Green Marl,Katian,"2, 12, 38, 48",1.0,Hirnantian
Nant Achlas Siltstone,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Boda Limestone,Katian,"2, 12, 17, 41, 47",0.0,Katian
Bolindian,Katian,"2, 12, 47, 48",1.0,Hirnantian
Chientangkiangian,Katian,"2, 12, 47",0.0,Katian
Climacograptus supernus,Katian,"2, 12, 47, 48, 346",1.0,Hirnantian
Abarsaj,Katian,"2, 12, 47, 48, 91",1.0,Hirnantian
Tierekeawati,Katian,"2, 12, 47, 48, 200",1.0,Hirnantian
Dietkinskii,Katian,"2, 12, 47, 48, 346",1.0,Hirnantian
Hartfell Shale Upper,Katian,"2, 12, 47, 48, 92",1.0,Hirnantian
Badanjilin,Katian,"2, 12, 47, 48, 250",1.0,Hirnantian
Bajiaokou,Katian,"2, 12, 47, 48, 250",1.0,Hirnantian
Liangchakou,Katian,"2, 12, 47, 48, 250",1.0,Hirnantian
Luofengxi Lower,Katian,"2, 12, 47, 48, 250",1.0,Hirnantian
Ballvorgal,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Barren Mudstone,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Big Hill,Katian,"2, 12, 47, 48, 136",1.0,Hirnantian
Orlovskii,Katian,"2, 12, 47, 48, 346",1.0,Hirnantian
Nacheng,Katian,"2, 12, 47, 48, 250",1.0,Hirnantian
Xinling,Katian,"2, 12, 47, 48, 250",1.0,Hirnantian
Balbriggan,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Ettrickbridge,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Llangranog,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Smelt Mill,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Hongjiawu,Katian,"2, 12, 47, 48, 53",1.0,Hirnantian
Wenchang,Katian,"2, 12, 47, 48, 53",1.0,Hirnantian
Bighorn Upper,Hirnantian,"2, 12, 46, 47, 48",0.0,Hirnantian
Stony Mountain,Katian,"2, 12, 46, 47",0.0,Katian
Cutter,Hirnantian,"2, 12, 39, 47, 48",0.0,Hirnantian
Yr Allt,Katian,"2, 12, 47, 48, 92",1.0,Hirnantian
Cynnant Fach,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Glenlee,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Portfield,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Scrach,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Sowerthwaite,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Wenallt,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Halevikdere,Hirnantian,"2, 12, 47, 48, 234",0.0,Hirnantian
Bogolo,Katian,"2, 12, 47, 48, 202",1.0,Hirnantian
Tchanganda,Katian,"2, 12, 27, 47, 48, 399",0.0,Katian
Mosalem,Katian,"2, 12, 25, 47, 48",1.0,Hirnantian
Gunn,Katian,"2, 12, 47, 48, 174, 393",1.0,Hirnantian
Brynglas,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Drosgol,Katian,"2, 12, 47, 48, 124",1.0,Hirnantian
Langåra,Katian,"2, 12, 29, 47, 48",1.0,Hirnantian
Salar del Rincon Upper,Katian,"2, 12, 47, 48, 272",1.0,Hirnantian
Karakongoi,Katian,"2, 12, 47, 48, 67",1.0,Hirnantian
Angullong,Katian,"2, 12, 47, 48, 202",1.0,Hirnantian
Malachis Hill,Katian,"2, 12, 47, 48, 87",1.0,Hirnantian
Jingerangle,Katian,"2, 12, 47, 48, 202",1.0,Hirnantian
Millambri,Katian,"2, 12, 47, 48, 202",1.0,Hirnantian
Millthorpe Volcanics,Katian,"2, 12, 47, 48, 202",1.0,Hirnantian
White Head,Katian,"2, 12, 47, 48, 368",1.0,Hirnantian
Rockdale,Katian,"2, 12, 47, 48, 87",1.0,Hirnantian
Gunton,Katian,"2, 12, 47, 48, 393",1.0,Hirnantian
Stoughton,Katian,"2, 12, 47, 48, 393",1.0,Hirnantian
Williams,Katian,"2, 12, 47, 48, 174",1.0,Hirnantian
Ketsk,Katian,"2, 12, 47, 48, 335",1.0,Hirnantian
Cotton,Katian,"2, 12, 47, 48, 231",1.0,Hirnantian
Angullong Tuff,Katian,"2, 12, 47, 48, 87, 225",1.0,Hirnantian
Cotton Lower,Katian,"2, 12, 47, 48, 225",1.0,Hirnantian
Skøyen,Hirnantian,"2, 12, 29, 47, 48",0.0,Hirnantian
Salar del Rincon,Katian,"2, 12, 47, 48, 272",1.0,Hirnantian
